student,course,score,count_learn,semester
2310011,CH1003,7,1,242
2310011,DATH,7,1,242
2310011,SP1039,7,1,242
2310011,CO2001,7,1,242
2310011,CO3005,7,1,242
2310011,CO3335,7,1,242
2310011,DADN,7,1,242
2310011,TCTD2,7,1,242
2310011,SP1037,7,1,242
2310011,CO4029,7,1,242
2310011,TCTD3,7,1,242
2310011,SP1007,7,1,242
2310011,CO4337,7,1,242
2310011,CO3089,7,1,242
2310011,CO3115,7,1,242
2310011,CO3017,7,1,242
2310011,CO3011,7,1,242
2310011,CO3065,7,1,242
2310012,LA1009,7,1,242
2310012,SP1033,7,1,242
2310012,CO2017,7,1,242
2310012,CO2039,7,1,242
2310012,MT2013,7,1,242
2310012,TCTD1,7,1,242
2310012,SP1035,7,1,242
2310012,CO3093,7,1,242
2310012,CO2013,7,1,242
2310012,CO3001,7,1,242
2310012,CH1003,7,1,242
2310012,DATH,7,1,242
2310012,SP1039,7,1,242
2310012,CO2001,7,1,242
2310012,CO3005,7,1,242
2310012,CO3335,7,1,242
2310012,DADN,7,1,242
2310012,TCTD2,7,1,242
2310012,SP1037,7,1,242
2310012,CO4029,7,1,242
2310012,TCTD3,7,1,242
2310012,SP1007,7,1,242
2310012,CO4337,7,1,242
2310012,CO3089,7,1,242
2310012,CO3015,7,1,242
2310012,CO3013,7,1,242
2310012,CO3065,7,1,242
2310012,CO3115,7,1,242
2310013,LA1009,7,1,242
2310013,SP1033,7,1,242
2310013,CO2017,7,1,242
2310013,CO2039,7,1,242
2310013,MT2013,7,1,242
2310013,TCTD1,7,1,242
2310013,SP1035,7,1,242
2310013,CO3093,7,1,242
2310013,CO2013,7,1,242
2310013,CO3001,7,1,242
2310013,CH1003,7,1,242
2310013,DATH,7,1,242
2310013,SP1039,7,1,242
2310013,CO2001,7,1,242
2310013,CO3005,7,1,242
2310013,CO3335,7,1,242
2310013,DADN,7,1,242
2310013,TCTD2,7,1,242
2310013,SP1037,7,1,242
2310013,CO4029,7,1,242
2310013,TCTD3,7,1,242
2310013,SP1007,7,1,242
2310013,CO4337,7,1,242
2310013,CO3011,7,1,242
2310013,CO3015,7,1,242
2310013,CO3065,7,1,242
2310013,CO3115,7,1,242
2310013,CO3089,7,1,242
2310014,LA1009,7,1,242
2310014,SP1033,7,1,242
2310014,CO2017,7,1,242
2310014,CO2039,7,1,242
2310014,MT2013,7,1,242
2310014,TCTD1,7,1,242
2310014,SP1035,7,1,242
2310014,CO3093,7,1,242
2310014,CO2013,7,1,242
2310014,CO3001,7,1,242
2310014,CH1003,7,1,242
2310014,DATH,7,1,242
2310014,SP1039,7,1,242
2310014,CO2001,7,1,242
2310014,CO3005,7,1,242
2310014,CO3335,7,1,242
2310014,DADN,7,1,242
2310014,TCTD2,7,1,242
2310014,SP1037,7,1,242
2310014,CO4029,7,1,242
2310014,TCTD3,7,1,242
2310014,SP1007,7,1,242
2310014,CO4337,7,1,242
2310014,CO3013,7,1,242
2310014,CO3089,7,1,242
2310014,CO3115,7,1,242
2310014,CO3015,7,1,242
2310014,CO3011,7,1,242
2310015,LA1009,7,1,242
2310015,SP1033,7,1,242
2310015,CO2017,7,1,242
2310015,CO2039,7,1,242
2310015,MT2013,7,1,242
2310015,TCTD1,7,1,242
2310015,SP1035,7,1,242
2310015,CO3093,7,1,242
2310015,CO2013,7,1,242
2310015,CO3001,7,1,242
2310015,CH1003,7,1,242
2310015,DATH,7,1,242
2310015,SP1039,7,1,242
2310015,CO2001,7,1,242
2310015,CO3005,7,1,242
2310015,CO3335,7,1,242
2310015,DADN,7,1,242
2310015,TCTD2,7,1,242
2310015,SP1037,7,1,242
2310015,CO4029,7,1,242
2310015,TCTD3,7,1,242
2310015,SP1007,7,1,242
2310015,CO4337,7,1,242
2310015,CO3013,7,1,242
2310015,CO3011,7,1,242
2310015,CO3065,7,1,242
2310015,CO3017,7,1,242
2310015,CO3015,7,1,242
2410016,LA1005,7,1,242
2410016,MT1005,7,1,242
2410016,MT1007,7,1,242
2410016,CO1027,7,1,242
2410016,PH1007,7,1,242
2410016,LA1007,7,1,242
2410016,SP1031,7,1,242
2410016,CO2007,7,1,242
2410016,CO2011,7,1,242
2410016,CO2003,7,1,242
2410016,LA1009,7,1,242
2410016,SP1033,7,1,242
2410016,CO2017,7,1,242
2410016,CO2039,7,1,242
2410016,MT2013,7,1,242
2410016,TCTD1,7,1,242
2410016,SP1035,7,1,242
2410016,CO3093,7,1,242
2410016,CO2013,7,1,242
2410016,CO3001,7,1,242
2410016,CH1003,7,1,242
2410016,DATH,7,1,242
2410016,SP1039,7,1,242
2410016,CO2001,7,1,242
2410016,CO3005,7,1,242
2410016,CO3335,7,1,242
2410016,DADN,7,1,242
2410016,TCTD2,7,1,242
2410016,SP1037,7,1,242
2410016,CO4029,7,1,242
2410016,TCTD3,7,1,242
2410016,SP1007,7,1,242
2410016,CO4337,7,1,242
2410016,CO3017,7,1,242
2410016,CO3013,7,1,242
2410016,CO3089,7,1,242
2410016,CO3065,7,1,242
2410016,CO3015,7,1,242
2410017,LA1005,7,1,242
2410017,MT1005,7,1,242
2410017,MT1007,7,1,242
2410017,CO1027,7,1,242
2410017,PH1007,7,1,242
2410017,LA1007,7,1,242
2410017,SP1031,7,1,242
2410017,CO2007,7,1,242
2410017,CO2011,7,1,242
2410017,CO2003,7,1,242
2410017,LA1009,7,1,242
2410017,SP1033,7,1,242
2410017,CO2017,7,1,242
2410017,CO2039,7,1,242
2410017,MT2013,7,1,242
2410017,TCTD1,7,1,242
2410017,SP1035,7,1,242
2410017,CO3093,7,1,242
2410017,CO2013,7,1,242
2410017,CO3001,7,1,242
2410017,CH1003,7,1,242
2410017,DATH,7,1,242
2410017,SP1039,7,1,242
2410017,CO2001,7,1,242
2410017,CO3005,7,1,242
2410017,CO3335,7,1,242
2410017,DADN,7,1,242
2410017,TCTD2,7,1,242
2410017,SP1037,7,1,242
2410017,CO4029,7,1,242
2410017,TCTD3,7,1,242
2410017,SP1007,7,1,242
2410017,CO4337,7,1,242
2410017,CO3013,7,1,242
2410017,CO3017,7,1,242
2410017,CO3089,7,1,242
2410017,CO3015,7,1,242
2410017,CO3011,7,1,242
2410018,LA1005,7,1,242
2410018,MT1005,7,1,242
2410018,MT1007,7,1,242
2410018,CO1027,7,1,242
2410018,PH1007,7,1,242
2410018,LA1007,7,1,242
2410018,SP1031,7,1,242
2410018,CO2007,7,1,242
2410018,CO2011,7,1,242
2410018,CO2003,7,1,242
2410018,LA1009,7,1,242
2410018,SP1033,7,1,242
2410018,CO2017,7,1,242
2410018,CO2039,7,1,242
2410018,MT2013,7,1,242
2410018,TCTD1,7,1,242
2410018,SP1035,7,1,242
2410018,CO3093,7,1,242
2410018,CO2013,7,1,242
2410018,CO3001,7,1,242
2410018,CH1003,7,1,242
2410018,DATH,7,1,242
2410018,SP1039,7,1,242
2410018,CO2001,7,1,242
2410018,CO3005,7,1,242
2410018,CO3335,7,1,242
2410018,DADN,7,1,242
2410018,TCTD2,7,1,242
2410018,SP1037,7,1,242
2410018,CO4029,7,1,242
2410018,TCTD3,7,1,242
2410018,SP1007,7,1,242
2410018,CO4337,7,1,242
2410018,CO3013,7,1,242
2410018,CO3011,7,1,242
2410018,CO3115,7,1,242
2410018,CO3017,7,1,242
2410018,CO3089,7,1,242
2410019,LA1005,7,1,242
2410019,MT1005,7,1,242
2410019,MT1007,7,1,242
2410019,CO1027,7,1,242
2410019,PH1007,7,1,242
2410019,LA1007,7,1,242
2410019,SP1031,7,1,242
2410019,CO2007,7,1,242
2410019,CO2011,7,1,242
2410019,CO2003,7,1,242
2410019,LA1009,7,1,242
2410019,SP1033,7,1,242
2410019,CO2017,7,1,242
2410019,CO2039,7,1,242
2410019,MT2013,7,1,242
2410019,TCTD1,7,1,242
2410019,SP1035,7,1,242
2410019,CO3093,7,1,242
2410019,CO2013,7,1,242
2410019,CO3001,7,1,242
2410019,CH1003,7,1,242
2410019,DATH,7,1,242
2410019,SP1039,7,1,242
2410019,CO2001,7,1,242
2410019,CO3005,7,1,242
2410019,CO3335,7,1,242
2410019,DADN,7,1,242
2410019,TCTD2,7,1,242
2410019,SP1037,7,1,242
2410019,CO4029,7,1,242
2410019,TCTD3,7,1,242
2410019,SP1007,7,1,242
2410019,CO4337,7,1,242
2410019,CO3089,7,1,242
2410019,CO3011,7,1,242
2410019,CO3115,7,1,242
2410019,CO3015,7,1,242
2410019,CO3065,7,1,242
2410020,LA1005,7,1,242
2410020,MT1005,7,1,242
2410020,MT1007,7,1,242
2410020,CO1027,7,1,242
2410020,PH1007,7,1,242
2410020,LA1007,7,1,242
2410020,SP1031,7,1,242
2410020,CO2007,7,1,242
2410020,CO2011,7,1,242
2410020,CO2003,7,1,242
2410020,LA1009,7,1,242
2410020,SP1033,7,1,242
2410020,CO2017,7,1,242
2410020,CO2039,7,1,242
2410020,MT2013,7,1,242
2410020,TCTD1,7,1,242
2410020,SP1035,7,1,242
2410020,CO3093,7,1,242
2410020,CO2013,7,1,242
2410020,CO3001,7,1,242
2410020,CH1003,7,1,242
2410020,DATH,7,1,242
2410020,SP1039,7,1,242
2410020,CO2001,7,1,242
2410020,CO3005,7,1,242
2410020,CO3335,7,1,242
2410020,DADN,7,1,242
2410020,TCTD2,7,1,242
2410020,SP1037,7,1,242
2410020,CO4029,7,1,242
2410020,TCTD3,7,1,242
2410020,SP1007,7,1,242
2410020,CO4337,7,1,242
2410020,CO3011,7,1,242
2410020,CO3115,7,1,242
2410020,CO3015,7,1,242
2410020,CO3017,7,1,242
2410020,CO3065,7,1,242
